Temperature (T),Ca,Cb,Cc,f,g
280.0,0.9936625015244944,1.9873250030489888,0.01901249542651676,2.261086856269499e-06,0.0006360109344068277
280.8020050125313,0.9929406131446266,1.9858812262892531,0.02117816056612016,2.778389942154641e-06,0.0007087170754794935
281.6040100250627,0.992143516646186,1.984287033292372,0.023569450061441816,3.409089852779017e-06,0.0007890574252341716
282.406015037594,0.9912643894066516,1.9825287788133032,0.026206831780045157,4.17683023388739e-06,0.0008777378895687281
283.2080200501253,0.9902959471031222,1.9805918942062444,0.02911215869063345,5.109887388321161e-06,0.0009755151770761009
284.01002506265667,0.9892304391799849,1.9784608783599698,0.032308682460045264,6.242005084675579e-06,0.001083198087086183
284.812030075188,0.9880596497659562,1.9761192995319123,0.035821050702131305,7.6133619100161384e-06,0.0012016483853143946
285.6140350877193,0.9867749050797044,1.973549810159409,0.0396752847608869,9.27168785244189e-06,0.0013317811798820019
286.4160401002506,0.9853670884194268,1.9707341768388535,0.04389873474171991,1.1273547850105627e-05,0.0014745647059074317
287.21804511278197,0.9838266638624621,1.9676533277249242,0.04852000841261385,1.3685810898236573e-05,0.0016310194246520297
288.0200501253133,0.9821437097976784,1.9642874195953568,0.05356887060696479,1.658732389044427e-05,0.0018022163441226053
288.8220551378446,0.9803079633668454,1.960615926733691,0.05907610989946368,2.007080960507699e-05,0.001989274472920531
289.62406015037595,0.9783088767922017,1.9566177535844034,0.0650733696233948,2.4245008049737074e-05,0.002193357328829567
290.42606516290726,0.9761356864072717,1.9522713728145433,0.07159294077818508,2.9237079668373564e-05,0.0024156684389412073
291.2280701754386,0.973777494979475,1.94755498995895,0.07866751506157514,3.5195287626472205e-05,0.002657445789678977
292.03007518796994,0.9712233676114285,1.942446735222857,0.0863298971657146,4.2291974468781064e-05,0.0029199552133259313
292.83208020050125,0.9684624411319953,1.9369248822639906,0.09461267660401425,5.072684586439983e-05,0.003204482732664872
293.63408521303256,0.9654840464417076,1.9309680928834152,0.10354786067487709,6.07305709236039e-05,0.003512325926752838
294.43609022556393,0.9622778427696578,1.9245556855393156,0.11316647169102688,7.256870473849923e-05,0.0038447844277727274
295.23809523809524,0.9588339622461594,1.9176679244923187,0.12349811326152192,8.654593446175345e-05,0.004203149709845816
296.04010025062655,0.9551431626201171,1.9102863252402342,0.13457051213964866,0.00010301064553903311,0.004588694383527318
296.8421052631579,0.9511969853808955,1.902393970761791,0.14640904385731357,0.00012235979984368518,0.005002661261754138
297.64411027568923,0.9469879160155494,1.8939758320310989,0.1590362519533517,0.00014504411265784384,0.005446252511102905
298.44611528822054,0.9425095426804654,1.8850190853609308,0.17247137195860368,0.00017157351096099458,0.005920619242914452
299.2481203007519,0.9377567092289701,1.8755134184579403,0.1867298723130895,0.00020252285159208554,0.006426851928695066
300.0501253132832,0.9327256583473587,1.8654513166947173,0.20182302495792398,0.00023853787479976167,0.006965972040063894
300.8521303258145,0.9274141605384512,1.8548283210769023,0.21775751838464627,0.0002803413667068764,0.0075389253128617575
301.65413533834584,0.9218216248716019,1.8436432497432038,0.23453512538519422,0.00032873950345280845,0.008146577016292622
302.4561403508772,0.915949187795623,1.831898375591246,0.2521524366131311,0.0003846283503291513,0.008789709570766857
303.2581453634085,0.9097997768767608,1.8195995537535217,0.27060066936971744,0.0004490004910930838,0.009469022803416991
304.0601503759398,0.9033781470534202,1.8067562941068405,0.2898655588397392,0.0005229517657442351,0.01018513706040221
304.8621553884712,0.8966908878557842,1.7933817757115684,0.3099273364326473,0.0006076880992180542,0.010938599313639625
305.6641604010025,0.8897464009743713,1.7794928019487426,0.3307607970768861,0.0007045324084526119,0.011729892311015483
306.4661654135338,0.8825548485236612,1.7651096970473223,0.3523354544290166,0.000814931580852808,0.012559446728486695
307.2681704260652,0.875128073280456,1.750256146560912,0.3746157801586318,0.0009404635230196099,0.01342765619497401
308.0701754385965,0.867479493030383,1.734958986060766,0.3975615209088511,0.0010828442844569768,0.014334894981418683
308.8721804511278,0.8596239718863073,1.7192479437726147,0.4211280843410778,0.0012439352665786399,0.015281538077947899
309.67418546365917,0.8515776720169298,1.7031553440338596,0.4452669839492106,0.0014257505325282781,0.016267983330835296
310.4761904761905,0.843357889622782,1.686715779245564,0.4699263311316541,0.0016304642379864223,0.01729467527570822
311.2781954887218,0.8349828792139566,1.6699657584279133,0.4950513623581303,0.0018604182072218197,0.018362130285826162
312.0802005012531,0.8264716702855363,1.6529433405710725,0.5205849891433914,0.002118129682173723,0.0194709626536201
312.88220551378447,0.8178438803695075,1.635687760739015,0.5464683588914776,0.002406299275404785,0.020621911238454034
313.6842105263158,0.8091195281908642,1.6182390563817284,0.5726414154274073,0.0027278191604523123,0.021815866341365894
314.4862155388471,0.8003188502999333,1.6006377005998667,0.5990434491002001,0.0030857815355725352,0.02305389650557921
315.28822055137846,0.7914621241245154,1.5829242482490309,0.6256136276264539,0.0034834873992531127,0.02433727498680157
316.09022556390977,0.7825694999147115,1.565138999829423,0.6522915002558658,0.003924455678301828,0.025667505686830697
316.8922305764411,0.7736608435686236,1.5473216871372473,0.679017469294129,0.004412432751904311,0.02704634839504194
317.69423558897245,0.7647555918520966,1.5295111837041933,0.7057332244437101,0.00495140241785863,0.028475843232648963
318.49624060150376,0.7558726210792577,1.5117452421585154,0.7323821367622269,0.005545596350270699,0.02995833424234492
319.29824561403507,0.7470301299162126,1.4940602598324253,0.758909610251362,0.006199505101326664,0.03149649210970539
320.10025062656644,0.7382455366164202,1.4764910732328405,0.7852633901507392,0.006917889703298906,0.03309333604165689
320.90225563909775,0.7295353906968647,1.4590707813937294,0.8113938279094058,0.007705793930606545,0.034752254860920075
321.70426065162906,0.7209152988193177,1.4418305976386354,0.8372541035420468,0.00856855728543441,0.03647702740350262
322.5062656641604,0.7123998644480245,1.424799728896049,0.8628004066559264,0.00951182877396943,0.038271842329166986
323.30827067669173,0.7040026407090461,1.4080052814180921,0.8879920778728617,0.010541581543612448,0.04014131747270782
324.11027568922304,0.6957360957711997,1.3914721915423993,0.9127917126864011,0.011664128454401729,0.042090518877281775
324.9122807017544,0.6876115899972117,1.3752231799944235,0.9371652300083647,0.012886138660212664,0.04412497966049147
325.7142857142857,0.6796393640695262,1.3592787281390524,0.9610819077914217,0.01421465527694542,0.04625071886999282
326.51629072681703,0.6718285372717286,1.3436570745434573,0.984514388184814,0.015657114215793702,0.048474260488620836
327.3182957393484,0.6641871150981761,1.3283742301963521,1.007438654705472,0.01722136425971539,0.050802652749897786
328.1203007518797,0.6567220053661861,1.3134440107323722,1.0298339839014417,0.018915688460404794,0.0532434879237862
328.922305764411,0.6494390420133411,1.2988780840266823,1.0516828739599766,0.020748826931392794,0.055804922730058666
329.72431077694233,0.6423430157744131,1.2846860315488262,1.0729709526767608,0.022730001110430994,0.058495699532989706
330.5263157894737,0.6354377109460135,1.270875421892027,1.0936868671619593,0.02486893956118119,0.06132516846657984
331.328320802005,0.628725947461744,1.257451894923488,1.113822157614768,0.027175905380523162,0.06430331063434877
332.1303258145363,0.6222096275157395,1.244419255031479,1.1333711174527816,0.029661725273731704,0.06744076252215778
332.9323308270677,0.6158897859885855,1.231779571977171,1.1523306420342436,0.032337820355492146,0.07074884175663358
333.734335839599,0.6097666439472045,1.219533287894409,1.1707000681583866,0.035216238730480624,0.07423957433576019
334.5363408521303,0.6038396645102786,1.2076793290205572,1.188481006469164,0.0383096899031777,0.07792572345214982
335.3383458646616,0.5981076103940338,1.1962152207880676,1.2056771688178987,0.04163158106294302,0.08182082002353967
336.140350877193,0.5925686024805323,1.1851372049610647,1.222294192558403,0.04519605528730477,0.0859391950392515
336.9423558897243,0.5872201787826113,1.1744403575652227,1.238339463652166,0.049018031704054,0.09029601382579286
337.7443609022556,0.5820593532165612,1.1641187064331224,1.2538219403503166,0.05311324765121869,0.09490731232956258
338.546365914787,0.5770826736357315,1.154165347271463,1.2687519790928057,0.05749830287333052,0.09979003550975739
339.3483709273183,0.5722862786249748,1.1445725572499497,1.2831411641250758,0.062190705792721714,0.10496207793022425
340.1503759398496,0.5676659526068836,1.1353319052137671,1.2970021421793494,0.06720892189578893,0.11044232663510056
340.95238095238096,0.5632171788651087,1.1264343577302174,1.310348463404674,0.0725724242762801,0.11625070638976928
341.7543859649123,0.5589351901468105,1.117870380293621,1.3231944295595683,0.07830174638056873,0.12240822736588768
342.5563909774436,0.554815016564248,1.109630033128496,1.335554950307256,0.08441853700354945,0.1289370353471247
343.35839598997495,0.5508515305735695,1.101703061147139,1.3474454082792915,0.09094561758801481,0.13586046453065787
344.16040100250626,0.5470394888657514,1.0940789777315028,1.3588815334027458,0.09790704188515821,0.14320309299858314
344.9624060150376,0.5433735710593499,1.0867471421186996,1.3698792868219505,0.10532815803895344,0.15099080093301845
345.76441102756894,0.5398484151362064,1.0796968302724126,1.3804547545913808,0.1132356731625506,0.15925083164892992
346.56641604010025,0.5364586496087551,1.0729172992175102,1.3906240511737347,0.12165772048033185,0.1680118555194563
347.36842105263156,0.533198922450392,1.0663978449007838,1.400403232648824,0.1306239291148495,0.17730403686981025
348.1704260651629,0.5300639268581171,1.0601278537162344,1.4098082194256485,0.14016549660336702,0.18715910391755533
348.97243107769424,0.5270484239490499,1.0540968478980999,1.4188547281528503,0.15031526423411024,0.19761042183920516
349.77443609022555,0.5241472625193536,1.048294525038707,1.4275582124419395,0.16110779529760175,0.20869306904566626
350.5764411027569,0.5213553960157443,1.0427107920314884,1.4359338119527674,0.17257945635340205,0.22044391675182753
351.3784461152882,0.5186678968862073,1.0373357937724144,1.4439963093413783,0.18476850161742797,0.2329017119288072
352.18045112781954,0.5160799684882468,1.0321599369764936,1.4517600945352596,0.19771516057951355,0.2461071637306888
352.9824561403509,0.5135869547402695,1.0271739094805388,1.4592391357791918,0.21146172896518792,0.2601030334911611
353.7844611528822,0.511184347705071,1.0223686954101414,1.4664469568847875,0.2260526631596752,0.27493422838916814
354.5864661654135,0.5088677932943216,1.0177355865886437,1.4733966201170345,0.241534678216017,0.2906478988865848
355.3884711779449,0.5066330952799911,1.0132661905599822,1.4801007141600269,0.2579568495727646,0.3072935400447655
356.1904761904762,0.50447621779322,1.00895243558644,1.48657134662034,0.275370718610225,0.32492309683090315
356.9924812030075,0.5023932864838438,1.004786572967688,1.4928201405484682,0.29383040217753104,0.34359107352914675
357.7944862155388,0.5003805885049191,1.0007611770098377,1.4988582344852432,0.31339270622595705,0.3633546473754652
358.59649122807014,0.49843457147671383,0.9968691429534277,1.5046962855698585,0.3341172436870805,0.3842737865394091
359.3984962406015,0.4965518415739653,0.9931036831479307,1.510344475278104,0.3560665567373139,0.4064113725799173
360.2005012531328,0.4947291608691635,0.9894583217383274,1.5158125173925092,0.3793062435933812,0.4298333275064648
361.0025062656641,0.4929634440534358,0.985926888106871,1.5211096678396931,0.4039050899862181,0.45460874558087455
361.8045112781955,0.4912517546454791,0.9825035092909582,1.5262447360635627,0.429935205463737,0.4808100299991891
362.6065162907268,0.48959130078814206,0.9791826015762845,1.5312260976355734,0.4574721646757907,0.5085130345969766
363.4085213032581,0.48797943072179495,0.9759588614435899,1.5360617078346153,0.48659515379775603,0.5377972107255764
364.2105263157895,0.4864136280136801,0.9728272560273593,1.5407591159589606,0.5173871222519607,0.5687457594505928
365.0125313283208,0.48489150661307034,0.9697830132261412,1.5453254801607883,0.5499349398894215,0.6014457892281145
365.8145363408521,0.48341080579332424,0.9668216115866487,1.549767582620027,0.5843295597973076,0.635988479217975
366.61654135338347,0.481969385033841,0.9639387700676822,1.5540918448984768,0.6206661869007214,0.6724692483973373
367.4185463659148,0.4805652188875348,0.9611304377750698,1.5583043433373955,0.6590444525306053,0.7109879306418517
368.2205513784461,0.4791963918726786,0.9583927837453572,1.5624108243819643,0.6995685951328343,0.7516489559455666
369.02255639097746,0.477861093421885,0.9557221868437694,1.5664167197343455,0.7423476472968278,0.7945615379546395
369.82456140350877,0.47655761291551624,0.9531152258310326,1.5703271612534513,0.7874956292854394,0.8398398679938877
370.6265664160401,0.4752843348219245,0.9505686696438489,1.5741469955342267,0.8351317492513575,0.8876033157691648
371.42857142857144,0.4740397339625936,0.9480794679251862,1.5778807981122203,0.8853806103286143,0.9379766369323551
372.23057644110276,0.4728223709164405,0.9456447418328803,1.581532887250679,0.9383724247915425,0.9910901876998982
373.03258145363407,0.4716308875741965,0.9432617751483936,1.58510733727741,0.9942432354769921,1.0470801467195723
373.83458646616543,0.4704640028508634,0.9409280057017276,1.588607991447409,1.0531351446694133,1.1060887443843272
374.63659147869674,0.4693205085617526,0.938641017123505,1.5920384743147422,1.115196550651964,1.1682644997957892
375.43859649122805,0.4681992654654409,0.936398530930881,1.5954022036036783,1.180582392130894,1.23376246558435
376.2406015037594,0.4670991994751622,0.9341983989503267,1.598702401574511,1.2494544007439061,1.3027444807963902
377.04260651629073,0.4660192980385912,0.9320385960771825,1.6019421058842263,1.3219813618673406,1.3753794320634811
377.84461152882204,0.46495860668467115,0.9299172133693407,1.6051241799459879,1.3983393839409766,1.4518435232725013
378.6466165413534,0.46391622573512376,0.9278324514702478,1.6082513227946282,1.4787121765329174,1.5323205539594045
379.4486215538847,0.4628913071773232,0.925782614354647,1.6113260784680297,1.5632913373714221,1.61700220665369
380.25062656641603,0.46188305169460053,0.9237661033891968,1.6143508449162025,1.6522766485742943,1.7060883434048344
381.0526315789474,0.46089070584942526,0.9217814116988496,1.617327882451725,1.7458763823107306,1.7997873117257674
381.8546365914787,0.45991355941457224,0.919827118829147,1.6202593217562808,1.8443076161343694,1.8983162601929127
382.65664160401,0.45895094284695204,0.9179018856939011,1.623147171459147,1.9477965582310113,2.001901463946317
383.45864661654133,0.45800222489871595,0.9160044497974379,1.625993325303846,2.0565788828277594,2.110778660337912
384.26065162907264,0.45706681036001406,0.9141336207200306,1.6287995689199553,2.1709000760155703,2.2251933949795686
385.062656641604,0.4561441379277317,0.9122882758554637,1.6315675862168046,2.2910157922405747,2.345401378447801
385.8646616541353,0.45523367819456545,0.9104673563891309,1.6342989654163038,2.417192221724332,2.471668853904875
386.66666666666663,0.45433493175281664,0.9086698635056383,1.636995204741545,2.5497064690774107,2.60427297590216
387.468671679198,0.4534474274073421,0.9068948548146804,1.6396577177779774,2.688846943374639,2.743502200633872
388.2706766917293,0.45257072049223757,0.9051414409844752,1.6422878385232873,2.834913759965074,2.889656687915851
389.0726817042606,0.45170439128595885,0.9034087825719151,1.6448868261421261,2.988219154294287,3.0430487151656913
389.874686716792,0.4508480435197287,0.9016960870394547,1.6474558694408168,3.149087908020112,3.2040031036681
390.6766917293233,0.4500013029742805,0.9000026059485592,1.6499960910771603,3.3178577877082795,3.3728576574108518
391.4786967418546,0.4491638161600885,0.8983276323201734,1.6525085515197382,3.494879996398536,3.549963614782527
392.280701754386,0.44833524907655237,0.8966704981531095,1.6549942527703383,3.6805196383356678,3.7356861134280126
393.0827067669173,0.4475152860456724,0.895030572091341,1.6574541418629867,3.8751561971652846,3.9304046685606195
393.8847117794486,0.4467036286159888,0.8934072572319738,1.6598891141520373,4.079184027897775,4.134513665036178
394.68671679197996,0.44589999453278373,0.8917999890655646,1.6623000164016517,4.293012862949143,4.348422863495864
395.4887218045113,0.4451041167707164,0.890208233541432,1.6646876496878515,4.517068332570629,4.572557920893558
396.2907268170426,0.44431574262520124,0.8886314852503906,1.6670527721244082,4.751792499985274,4.807360925722631
397.09273182957395,0.4435346328591008,0.8870692657181983,1.6693961014227008,4.997644411552399,5.053290948266488
397.89473684210526,0.4427605609014435,0.8855211218028799,1.6717183172956764,5.255100662286408,5.310824606196122
398.69674185463657,0.44199331209506565,0.8839866241901337,1.6740200637148006,5.524655977060468,5.580456645850961
399.49874686716794,0.4412326829902107,0.8824653659804147,1.6763019510293746,5.8068238078304955,5.862700539531474
400.30075187969925,0.44047848068133,0.8809569613626568,1.6785645579560131,6.102136947218352,6.158089099150219
401.10275689223056,0.43973052218448705,0.8794610443689644,1.6808084334465485,6.41114815879933,6.467175106580533
401.9047619047619,0.43898863385284304,0.8779772677057038,1.6830340984414534,6.734430824441304,6.790531961056389
402.70676691729324,0.43825265082789094,0.8765053016557849,1.6852420475163241,7.072579609050736,7.1287543439679455
403.50877192982455,0.43752241652433893,0.8750448330486784,1.6874327504269828,7.4262111430794695,7.482458901427038
404.3107769423559,0.43679778214643183,0.8735955642928667,1.6896066535607015,7.795964723158834,7.85228494494419
405.1127819548872,0.4360786062339008,0.8721572124677945,1.6917641812983046,8.182503031223632,8.238895170600241
